rank,content_id,client_id,model_score,suggested_action,reason_codes,stale_but_visible,model_decline_risk_high,ctr_underperforming_for_position,recent_click_drop,syndicated_not_owned,too_new_unstable,needs_verification_before_trusting,content_type,main_intent,impressions_90d,clicks_90d,avg_position,ctr,days_since_last_update,content_age_days,trend_direction
11745,content_0d092e19b2ef,client_d029fa3a95,0.5902688699715954,monitor,none,False,False,False,False,False,False,False,comparison article,informational,186,1,9.6,0.54,20,141,down
11746,content_8c93cf28bd9f,client_6208ef0f77,0.5902559861006147,monitor,none,False,False,False,False,False,False,False,keyword article,informational,13036,4,29.0,0.03,8,104,down
11747,content_af7e715acdeb,client_6208ef0f77,0.5902326018794043,monitor,none,False,False,False,False,False,False,False,keyword article,informational,2976,11,26.9,0.37,8,104,down
11748,content_1f8057b30d20,client_349c41201b,0.5902247909972468,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,178,0,22.8,0.0,20,126,down
11749,content_0781de99e1ac,client_19581e27de,0.5902110528413224,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,194,0,18.4,0.0,104,362,down
11750,content_ffcf51e2a24c,client_f74efabef1,0.5902056081599669,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,179,0,19.1,0.0,8,148,down
11751,content_d311cb2463b1,client_6208ef0f77,0.5902031494760119,monitor,none,False,False,False,False,False,False,False,keyword article,transactional,5464,4,31.2,0.07,20,98,down
11752,content_f857e7bf7fc2,client_8527a891e2,0.5901935945582398,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,85,0,31.7,0.0,104,310,down
11753,content_f71b51242c56,client_f369cb89fc,0.5901812670598402,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,transactional,47,1,10.1,2.13,20,187,down
11754,content_624b6d28bada,client_98a3ab7c34,0.5901731561018425,monitor,none,False,False,False,False,False,False,False,keyword article,informational,2,0,2.5,0.0,1,91,down
11755,content_935dad48e67d,client_4e07408562,0.5901433536200876,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,1837,5,4.7,0.27,7,504,down
11756,content_c4a8577ac0a2,client_6208ef0f77,0.5900932974329449,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,108,0,24.5,0.0,20,118,stable
11757,content_7ba9813c1beb,client_a88a7902cb,0.5900632892051609,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,11,0,4.5,0.0,8,98,down
11758,content_f33323523b41,client_7f2253d7e2,0.5900520182056284,monitor,none,False,False,False,False,False,False,False,keyword article,informational,6420,3,40.0,0.05,20,147,down
11759,content_c170ab55d53b,client_4e07408562,0.5900492644942157,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,1573,7,7.2,0.45,7,421,down
11760,content_cc38987b51f5,client_d4735e3a26,0.5900007756780556,monitor_not_owned,ctr_underperforming_for_position|syndicated_not_owned,False,False,True,False,True,False,False,feedly article,unknown,4,0,6.3,0.0,20,307,stable
11761,content_fad36e8a32dd,client_f74efabef1,0.5899537017564014,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,184,0,16.7,0.0,20,175,down
11762,content_f9d41964f33e,client_19581e27de,0.5899178924153148,monitor,none,False,False,False,False,False,False,False,keyword article,commercial,244,1,20.7,0.41,104,362,stable
11763,content_37db2c254c7b,client_6208ef0f77,0.5899157893630403,monitor,none,False,False,False,False,False,False,False,keyword article,informational,2090,2,33.3,0.1,20,111,down
11764,content_10d2a06b261a,client_3fdba35f04,0.5898728152888295,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,696,1,4.6,0.14,19,333,down
11765,content_2c089ab16a13,client_6208ef0f77,0.5898599949327946,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,197,0,8.0,0.0,104,229,down
11766,content_67b7574be216,client_a88a7902cb,0.5898377437693523,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,161,0,4.4,0.0,28,125,down
11767,content_0e22ead17aaf,client_d4735e3a26,0.5898329971895038,monitor_not_owned,syndicated_not_owned,False,False,False,False,True,False,False,feedly article,unknown,2,0,2.0,0.0,20,308,new
11768,content_aec843213e41,client_f369cb89fc,0.5898170294013036,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,85,0,14.7,0.0,20,97,down
11769,content_8e9e5de320f8,client_3fdba35f04,0.5897852752705031,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,333,0,10.2,0.0,104,131,down
11770,content_002b126eecaa,client_a88a7902cb,0.5897562053348133,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,transactional,1703,16,23.0,0.94,20,105,stable
11771,content_79d77e26cf13,client_624b60c58c,0.5897465400415973,monitor_not_owned,ctr_underperforming_for_position|syndicated_not_owned|needs_verification_before_trusting,False,False,True,False,True,False,True,feedly article,unknown,34,0,7.6,0.0,20,329,up
11772,content_6a0e55841e2e,client_4e07408562,0.589746361666993,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,10318,26,6.6,0.25,7,487,stable
11773,content_9d548144b06d,client_6208ef0f77,0.5897412733925623,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,86,0,12.6,0.0,20,118,stable
11774,content_184e5a125c60,client_d4735e3a26,0.5897409868573633,monitor_not_owned,syndicated_not_owned,False,False,False,False,True,False,False,feedly article,unknown,74,1,5.5,1.35,20,288,up
11775,content_56b20dc4693f,client_f369cb89fc,0.5897397582627927,monitor,none,False,False,False,False,False,False,False,keyword article,informational,114,4,6.1,3.51,20,126,down
11776,content_777448f5824e,client_19581e27de,0.589734346911313,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,247,0,30.3,0.0,104,256,stable
11777,content_b8366b9ef4e8,client_6208ef0f77,0.5897030114560171,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,64,0,12.9,0.0,235,236,down
11778,content_5616c52d3974,client_d029fa3a95,0.5896966701468831,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,comparison article,informational,56,0,8.5,0.0,20,151,down
11779,content_8c7a32b4080f,client_19581e27de,0.5896877461243423,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,informational,806,1,11.3,0.12,104,362,down
11780,content_36cef655bad7,client_bbb965ab0c,0.5896627083225696,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,1354,0,28.1,0.0,20,104,down
11781,content_fcfbcb5ad3f2,client_a88a7902cb,0.5896488438032361,monitor_too_new,recent_click_drop|too_new_unstable,False,False,False,True,False,True,False,keyword article,informational,173,3,20.2,1.73,20,90,up
11782,content_02b318a901ea,client_6208ef0f77,0.5896454339456484,monitor,none,False,False,False,False,False,False,False,keyword article,commercial,719,7,19.1,0.97,20,111,down
11783,content_d983fb4ec74f,client_8527a891e2,0.5896392249376311,monitor,none,False,False,False,False,False,False,False,keyword article,informational,98,0,0.5,0.0,104,275,down
11784,content_d33fcd939876,client_3fdba35f04,0.5896335500126831,refresh_review_routine,stale_but_visible|ctr_underperforming_for_position,True,False,True,False,False,False,False,keyword article,informational,940,0,16.3,0.0,104,124,down
11785,content_790d054f7ecc,client_7f2253d7e2,0.5896270777818777,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,unknown,184,0,10.6,0.0,20,169,down
11786,content_59a792f25857,client_b4944c6ff0,0.5895937939696644,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,112,0,12.0,0.0,20,97,up
11787,content_1a3f84e3f0b2,client_a88a7902cb,0.5895667672827699,monitor_too_new,too_new_unstable,False,False,False,False,False,True,False,keyword article,transactional,700,3,5.2,0.43,20,90,down
11788,content_e3661ab45857,client_434c9b5ae5,0.5895341243992376,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,723,0,6.8,0.0,8,105,down
11789,content_9131c7f9443c,client_3fdba35f04,0.5894647361507697,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,commercial,2083,7,6.0,0.34,104,131,down
11790,content_989adc1cd30b,client_19581e27de,0.5894616565623968,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,243,0,11.1,0.0,104,257,down
11791,content_31a47b2335d2,client_6208ef0f77,0.589432639120278,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,257,0,20.1,0.0,104,229,down
11792,content_88335b99d79c,client_6208ef0f77,0.5894277162349283,monitor,none,False,False,False,False,False,False,False,keyword article,informational,1539,5,33.0,0.32,20,98,up
11793,content_71b38cb18504,client_4e07408562,0.5893888183065931,monitor,none,False,False,False,False,False,False,False,keyword article,informational,7488,24,6.6,0.32,20,390,up
11794,content_201a4a56f4d6,client_8527a891e2,0.5893883222503694,monitor,none,False,False,False,False,False,False,False,keyword article,informational,2,0,1.0,0.0,98,146,flat
11795,content_8e030012a67f,client_6208ef0f77,0.5893502424173619,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,8098,6,36.2,0.07,8,104,stable
11796,content_9886dfd39c85,client_6208ef0f77,0.5893423390035956,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,355,0,19.5,0.0,104,229,down
11797,content_268547787415,client_f369cb89fc,0.5893422534419002,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,116,0,6.6,0.0,20,126,down
11798,content_a880486984a2,client_7f2253d7e2,0.589322061178614,monitor,none,False,False,False,False,False,False,False,keyword article,informational,31051,29,22.9,0.09,20,141,down
11799,content_2958879823a8,client_f369cb89fc,0.5893057867401559,monitor,none,False,False,False,False,False,False,False,keyword article,commercial,37,1,4.0,2.7,20,181,down
11800,content_501471f683c3,client_349c41201b,0.5892818818864083,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,9495,52,4.2,0.55,20,95,stable
11801,content_4eb3dfa45931,client_4ec9599fc2,0.5892637310191031,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,transactional,3799,21,7.1,0.55,20,445,stable
11802,content_9d59ea30751a,client_6208ef0f77,0.5892577751973788,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,informational,7984,13,25.0,0.16,104,286,down
11803,content_b49efa4db88a,client_3fdba35f04,0.5892495681865246,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,46866,16,4.6,0.03,40,263,stable
11804,content_5f81f901e2e6,client_19581e27de,0.589214625529774,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,transactional,1555,5,5.0,0.32,104,330,down
11805,content_62ef1f768dee,client_a88a7902cb,0.5892060908147378,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,126,0,5.6,0.0,20,112,down
11806,content_f896b2d39dd7,client_f74efabef1,0.5891887311948395,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,50,1,14.0,2.0,20,123,down
11807,content_25436ce3ebbc,client_8722616204,0.5891876266772457,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,377,0,8.0,0.0,8,98,down
11808,content_890745f09cd1,client_19581e27de,0.5891762997011522,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,transactional,9572,26,5.5,0.27,104,329,stable
11809,content_6123062ebd46,client_6208ef0f77,0.5891740803539011,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,informational,3861,20,26.4,0.52,104,223,stable
11810,content_fc1213c8f132,client_8527a891e2,0.5891569242439095,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,1,0,15.0,0.0,98,146,new
11811,content_a8c6c965ccb3,client_a88a7902cb,0.5891531021200965,monitor,none,False,False,False,False,False,False,False,keyword article,informational,346,1,21.8,0.29,20,112,up
11812,content_69ebef63761e,client_bbb965ab0c,0.5891446018150468,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,217,0,28.4,0.0,20,104,stable
11813,content_ee0422b8db70,client_8722616204,0.5891316703459599,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,263,0,11.5,0.0,8,98,down
11814,content_b60af3e0462f,client_3fdba35f04,0.589115099153739,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,9961,11,27.4,0.11,20,148,down
11815,content_dcb66bc3eea4,client_4e07408562,0.5891088372298638,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,1813,2,21.8,0.11,7,420,down
11816,content_c83476e39f7d,client_4e07408562,0.5890947275715319,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,248,0,10.1,0.0,13,545,stable
11817,content_0af426466565,client_f74efabef1,0.5890850904262761,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,9,0,3.6,0.0,8,91,down
11818,content_227c8dfa69ca,client_f369cb89fc,0.589057051628658,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,97,0,6.9,0.0,20,117,down
11819,content_a13913e4736f,client_3fdba35f04,0.5890561004106292,monitor,none,False,False,False,False,False,False,False,keyword article,transactional,1629,4,14.8,0.25,20,104,down
11820,content_1e4395ce2dc8,client_7f2253d7e2,0.5890519014173533,monitor,none,False,False,False,False,False,False,False,keyword article,informational,4615,6,29.2,0.13,20,147,down
11821,content_d0ab3354a660,client_4e07408562,0.589050126185267,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,1247,0,14.6,0.0,13,487,down
11822,content_b0c24b6fb432,client_6208ef0f77,0.5890481221885101,refresh_review_routine,stale_but_visible|ctr_underperforming_for_position,True,False,True,False,False,False,False,keyword article,informational,18071,4,23.5,0.02,104,286,down
11823,content_2ecfb29cb4ac,client_f369cb89fc,0.589029434471024,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,64,0,26.9,0.0,20,131,up
11824,content_076f03418009,client_a88a7902cb,0.5890253335852544,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,10,0,3.1,0.0,8,126,flat
11825,content_2c4dc1a8efbe,client_19581e27de,0.5890151011222288,refresh_review_routine,stale_but_visible|ctr_underperforming_for_position|recent_click_drop,True,False,True,True,False,False,False,keyword article,commercial,11939,10,6.0,0.08,104,313,down
11826,content_c22952dee240,client_98a3ab7c34,0.5889958879355502,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,6,0,3.7,0.0,1,91,flat
